longitude,latitude,temperature,moisture,suction_pressure,humidity,dew_point_2m,precipitation,rain,weather_code,evapotranspiration,wind_speed,wind_direction,combine_loc
106.8246415,-6.3653083,25.5,32.70000076,15.435009,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.70000076,15.4344368,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.43409729,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.43440437,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.43459892,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.43482971,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.43549347,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.43624306,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.43674469,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.43717194,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.43745041,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.45442009,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.45437813,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.45433044,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.45498848,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.45301247,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.45279694,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.09999847,15.45233154,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.09999847,15.45190811,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.45220947,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.45199013,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.45208931,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.45145988,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.45039749,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44989586,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44984818,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44861984,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44754791,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44643974,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44529915,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44496727,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44374466,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44233131,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44285393,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44219017,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44169235,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,33.0,15.44126892,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.90000153,15.44085693,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.44001198,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.90000153,15.43893623,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.43886757,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8246415,-6.3653083,25.5,32.79999924,15.43745804,82,24.1,0.1,0.0,3,0.15,10.2,278,"(-6.3653083, 106.8246415)"
106.8311499,-6.3651944,25.60000038,47.09999847,7.950928688,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,46.90000153,7.930119514,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,9.685214043,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,9.371504784,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,46.79999924,8.932959557,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,46.79999924,8.760041237,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.773180962,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.763960838,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.40000153,8.754300117,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.40000153,8.744404793,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.734869957,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.725495338,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.715815544,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.705618858,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.695378304,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.685494423,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.675507545,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.665898323,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.65610218,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.646410942,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.636761665,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.626795769,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.617337227,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.608210564,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.598528862,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.589055061,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.580111504,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.570967674,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.56118679,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.55167675,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.542601585,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.532452583,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.522170067,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.512219429,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.502423286,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.493416786,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.483719826,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.473237038,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.46158123,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.449379921,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.437005043,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.424471855,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.411328316,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.398369789,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.384667397,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.370392799,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.355719566,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.340880394,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.325354576,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.308823586,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.291974068,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.272444725,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.25001812,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.224390984,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.193900108,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.151068687,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,8.053782463,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.09999847,7.99680233,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.20000076,7.972313881,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.20000076,7.963551521,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.20000076,7.956313133,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.09999847,7.94387722,74,24.5,0.0,0.0,3,0.35,12.1,282,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.40000153,10.7039156,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,10.48466969,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,10.24458408,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8311499,-6.3651944,25.60000038,47.29999924,9.979395866,77,24.1,0.3,0.0,80,0.28,12.7,278,"(-6.3651944, 106.8311499)"
106.8289994,-6.3643654,25.89999962,41.90000153,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,25.89999962,41.90000153,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,25.89999962,41.90000153,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,25.89999962,41.90000153,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,25.89999962,41.90000153,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,25.89999962,41.90000153,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,25.89999962,41.90000153,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,25.89999962,41.90000153,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,25.89999962,41.90000153,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,25.89999962,41.90000153,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,25.89999962,41.90000153,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,26.0,41.79999924,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,26.0,41.79999924,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,26.0,41.79999924,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,26.0,41.79999924,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,26.0,41.79999924,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,26.0,41.79999924,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,26.0,41.79999924,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,26.0,41.79999924,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,26.0,41.70000076,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8289994,-6.3643654,26.0,41.70000076,0.0,77,24.3,0.5,0.0,80,0.16,9.0,323,"(-6.3643654, 106.8289994)"
106.8290695,-6.3643444,24.5,49.90000153,14.29672432,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.27336311,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.26362419,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.25336266,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.24380875,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.79999924,14.23257446,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.79999924,14.21934509,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.79999924,14.20653725,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.79999924,14.19252014,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.79999924,14.178339,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.79999924,14.1638298,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.79999924,14.14988708,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.79999924,14.13512993,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.79999924,14.12017632,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.39999962,49.79999924,14.10720444,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.39999962,49.79999924,14.09310532,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.39999962,49.79999924,14.07865334,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.39999962,49.70000076,14.06413269,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.77298737,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.76677895,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.75835228,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.75143242,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.7476635,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.73972511,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.73207664,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,50.0,14.72332954,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.7139225,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.70453453,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.69615746,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.68908501,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.68018532,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.39999962,49.90000153,14.67120361,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.66424942,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.65943527,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.65398598,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.64730835,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.63919449,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.634161,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,50.0,14.63089561,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.6223259,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.61270523,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.60352707,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.59788895,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,50.0,14.58734322,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.57859993,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.56864929,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.55917931,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.55047417,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.54179955,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.5333004,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.52363205,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.51239967,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.50154305,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.4912014,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.47970581,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.46972275,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.46000099,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.45194626,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.443964,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
106.8290695,-6.3643444,24.5,49.90000153,14.43382263,77,24.3,0.1,0.0,3,0.24,11.8,282,"(-6.3643444, 106.8290695)"
